S;s;i;n_fo;fo_list;Avg_fo;Std_fo
16630;9621;4;16;[503541.01, 506041.32, 513649.81, 463867.35, 464468.95, 490479.22, 468145.23, 500823.37, 531889.43, 511021.28, 498327.37, 504003.57, 508480.74, 457502.65, 473968.58, 481174.82];492336.54375;21659.44083081737
17127;9720;4;16;[508373.73, 508467.08, 455843.02, 488970.85, 481054.46, 504934.89, 473361.04000000004, 508489.33, 516960.16, 533334.75, 483544.70999999996, 516679.34, 470544.01, 464122.44, 479090.42, 537379.1];495696.833125;24520.87178218961
17053;9194;4;16;[515514.22, 481294.48, 527115.92, 545751.63, 490995.33, 537428.87, 476211.89, 481192.24, 487933.97, 494036.7, 496170.55, 490763.92, 508318.31, 491262.37, 476614.06, 538464.76];502441.82625;23350.06455726776
16753;9194;4;16;[506480.8, 505789.76999999996, 492644.82, 509094.51, 493197.27, 498797.28, 491605.11, 481366.58, 508384.9, 476270.14, 491740.15, 517096.18, 509035.85, 461636.58, 516012.92, 476077.85];495951.919375;15898.72241259968
16769;9693;4;16;[466779.85, 535544.3, 508674.31, 481461.74, 496516.59, 498807.61, 505956.3, 497992.41, 473724.52, 457339.33999999997, 490758.65, 488565.52, 496876.07, 465411.14, 476440.86, 522758.89];491475.50625;21105.93803258376
16769;8793;4;16;[481395.37, 463633.44, 478709.77, 523126.87, 478539.43, 549500.35, 502402.58, 464028.73, 503997.46, 506358.36, 485824.44, 546184.08, 480199.34, 501384.99, 472601.36, 441258.2];492446.548125;29371.24354456973
16919;8793;4;16;[476504.92, 519797.82, 502826.25, 483572.18, 503950.18, 469196.87, 526581.91, 502908.15, 514793.08, 499391.36, 490800.65, 514806.39, 492331.75, 495949.43, 470612.36, 526494.1];499407.3375;18365.81649479762
16919;8922;4;16;[491517.1, 517001.94, 508363.81, 514251.06, 529444.8, 495368.60000000003, 456705.95, 523736.5, 485068.11000000004, 484423.17, 515363.49, 501868.35, 486752.44, 524661.0199999999, 537958.29, 451216.88];501481.344375;24812.118888054672
16919;8776;4;16;[476504.92, 501649.55, 467607.64999999997, 521748.17, 504500.18, 496588.92, 516924.72, 507220.72, 530212.63, 499391.36, 506965.97000000003, 525375.25, 512197.78, 505665.07, 470612.36, 478056.19];501326.34;19237.04198438558
16919;8926;4;16;[491517.1, 517001.94, 514174.28, 514251.06, 509091.96, 495368.60000000003, 456705.95, 514324.29, 506160.12, 484423.17, 515363.49, 481328.98, 486752.44, 500505.6, 537958.29, 451216.88];498509.009375;22766.55421472223
17558;8331;4;16;[484675.75, 546893.25, 489951.75, 473928.77999999997, 490658.2, 473441.45, 479891.67000000004, 493092.79, 501813.77, 477599.95, 500948.82, 520310.35, 484034.61, 498527.32, 502919.7, 480844.39];493720.784375;18937.25775250893
17290;8299;4;16;[494828.02, 479651.34, 446363.82, 475220.75, 469170.22000000003, 515102.0, 488220.73, 520205.47, 482018.87, 490800.22000000003, 486289.84, 473834.7, 525761.28, 501988.7, 515460.74, 503681.06];491787.36;21258.407906990586
17140;8301;4;16;[470710.47000000003, 491433.31, 506000.24, 442200.88, 549530.28, 469437.02999999997, 493676.61, 457524.95, 539330.12, 474966.02999999997, 468498.43, 482892.56, 468815.69, 506490.89, 518966.29, 516587.6];491066.33625;29855.80023827864
16849;8592;4;16;[521495.78, 466895.54, 515607.87, 493419.3, 493544.1, 548007.92, 486685.11000000004, 509206.0, 504766.24, 502157.14, 513297.63, 517071.79, 502385.65, 512993.22, 476894.3, 512462.81];504805.65;19049.419638107272
16846;8589;4;16;[523053.52, 508659.03, 507238.25, 523924.96, 465750.92, 488319.91, 530065.94, 473018.0, 478288.94, 534681.08, 495000.74, 518607.43, 460903.98, 479898.91, 439373.81, 481542.95];494270.523125;27858.629812973624
16846;8889;4;16;[495812.32, 474482.53, 511427.64, 439051.0, 518838.23, 486311.82, 497135.81, 488839.54000000004, 458884.87, 457006.8, 504794.05, 525717.51, 479846.76, 490992.10000000003, 478282.74, 517045.62];489029.33375;24133.09777963696
16846;9014;4;16;[507640.78, 499542.87, 503117.69, 496118.50999999995, 511265.25, 479576.04, 493447.68, 480205.5, 508035.11, 531169.03, 495392.67, 519262.81, 508167.65, 502359.09, 453256.18000000005, 502884.14];499465.0625;17797.99723971979
17146;9014;4;16;[480840.09, 480744.32, 497477.24, 519481.92, 514208.6, 506426.01, 469702.32, 513892.26, 498684.78, 489845.29, 505647.59, 488337.52, 498459.31, 498946.53, 472821.82999999996, 489644.96];495322.535625;14719.547761469652
17146;8964;4;16;[498001.92, 508109.95, 475475.86, 504949.17, 524723.07, 521173.74, 470397.44, 477228.06, 450360.74, 507955.39, 497519.01999999996, 489336.2, 466981.49, 504295.61, 507224.21, 496046.53];493736.15;20568.678768691647
17146;9114;4;16;[524200.42, 481341.42, 507634.28, 512666.06, 500897.32, 505373.37, 499705.09, 527375.83, 453107.99, 484693.94, 506490.58, 541968.57, 501474.46, 450498.47, 484460.62, 480365.82];497640.89;24710.10940516964
17149;9114;4;16;[528761.21, 489703.26, 538170.57, 469193.52, 502320.04, 482638.12, 497861.69, 478700.35, 524678.72, 507946.75, 459298.86, 503094.65, 514167.56, 529825.37, 484756.35, 477915.4];499314.52625;23445.723420312097
17024;9114;4;16;[516707.12, 504422.5, 549842.19, 495369.56, 456513.62, 498195.72, 491316.66, 499007.27, 503750.16, 503080.92, 513761.22, 496625.29, 486979.9, 503522.43, 521863.25, 514230.52];503449.270625;19444.74884546106
17024;9057;4;16;[496573.34, 467898.68, 483156.63, 494401.34, 510886.86, 500786.27, 505144.22000000003, 470345.02999999997, 521835.82, 472249.71, 502449.29, 491369.54, 498980.84, 494676.48, 508813.67, 486499.74];494129.21625;15160.314972121076
17024;8457;4;16;[488789.81, 505408.44, 513568.37, 447260.18, 518827.65, 517354.52, 483625.29, 479714.92, 527583.4, 499888.57, 533342.16, 511165.33, 460174.97000000003, 530537.2, 509925.3, 498360.15];501595.39125;24538.452467621748
17075;8457;4;16;[475181.48000000004, 513424.7, 497532.36, 495672.09, 490051.65, 521606.74, 464017.06, 501310.96, 483720.63, 465995.98000000004, 473284.16, 458291.4, 526086.98, 491823.19999999995, 442551.95, 504877.60000000003];487839.30875;23470.959556629365
17089;8491;4;16;[479155.07, 512134.67, 513257.89, 493992.96, 486158.91, 477291.31, 533249.22, 535229.69, 519382.93, 428216.89999999997, 473348.47000000003, 533331.66, 521144.39, 477814.41, 466459.01, 494904.02];496566.969375;29551.103824091235
17121;8342;4;16;[444482.91000000003, 506183.35, 483690.30000000005, 503245.09, 478296.78, 465482.68000000005, 500720.12999999995, 465982.5, 534834.83, 470074.95999999996, 466007.25999999995, 504915.33, 452855.99, 514076.85, 459056.36000000004, 505006.96];484682.0175;25656.265745326604
17121;8942;4;16;[501040.24, 512679.94, 481857.3, 531297.68, 511518.22000000003, 488803.96, 514080.08, 503936.21, 505824.28, 514555.49, 495491.83, 501890.67, 495627.75, 465888.98, 485004.94, 474869.17];499022.92125;16804.413996857256
17017;8942;4;16;[486834.28, 514676.33, 493456.33, 511737.11, 489153.74, 462324.01, 510562.28, 538124.28, 477485.98, 497124.49, 520084.59, 505455.16, 478864.89, 492603.92, 504667.19, 504598.36];499234.55875;18537.712018398204
17017;9092;4;16;[537173.33, 484225.35, 511626.76, 488293.48, 471558.85, 530545.84, 519072.31, 453822.71, 515669.46, 488341.23, 495176.84, 479770.62, 480508.46, 511920.78, 516173.86, 508251.84];499508.2325;22807.53477177005
17017;9692;4;16;[484322.7, 493709.27, 501331.57, 504973.53, 474207.68, 509275.66, 466418.36, 473045.59, 512316.8, 468221.3, 486856.42, 473755.77, 474742.03, 527619.76, 491386.42, 507792.15];490623.438125;18383.9061725736
16717;9692;4;16;[520024.11, 501617.4, 483103.02, 487243.86, 521428.39, 486587.93, 482333.55, 462005.33, 496682.52, 502658.14, 453529.95, 513648.19, 473201.37, 473633.32, 469562.84, 486422.23];488355.134375;19941.37165459119
16519;8925;4;16;[484123.24, 451494.45, 490523.73, 482084.51, 525928.13, 528139.78, 534423.08, 523406.69, 522433.27, 505072.32, 520627.05, 511731.62, 494506.03, 479607.8, 491894.07, 468777.9];500923.354375;24190.297004776647
16523;8972;4;16;[506404.64, 498066.58, 495879.52, 522933.66, 504956.38, 533510.06, 482560.23, 490119.03, 523813.58999999997, 460652.33999999997, 493601.81, 488597.25, 488117.94, 464382.83, 497985.5, 505155.63];497296.061875;19573.224822044096
16823;8972;4;16;[480160.2, 544099.08, 507896.58, 499135.81, 482480.35, 505257.31, 463818.58, 514414.48, 466339.7, 473493.52, 540012.33, 466938.99000000005, 536022.2, 481695.76, 481337.78, 514997.65];497381.27;26930.34653988666
16973;8972;4;16;[498315.23000000004, 519942.31, 465034.78, 494462.54, 529543.49, 494127.75, 494153.93, 476543.71, 511960.76, 509366.3, 513650.76, 501455.25, 465531.63, 534647.27, 482735.27, 537109.26];501786.265;22475.625093680188
16717;8900;4;16;[498878.79, 515841.27, 507439.44, 515474.68, 471803.97, 516510.83, 534335.9, 477443.34, 497607.87999999995, 527490.99, 411093.95, 480047.3, 473634.00999999995, 513301.91, 531598.05, 533516.05];500376.1475;31997.78330003555
17135;8551;4;16;[482674.25, 494616.42, 526269.51, 484166.97000000003, 507917.2, 487770.49000000005, 516053.56, 532353.74, 499082.53, 505486.17, 480154.31, 481888.92, 504857.05, 531983.51, 507790.77999999997, 489004.24000000005];502004.353125;17707.480848249685
17086;8379;4;16;[510133.25, 490029.88999999996, 505110.81, 490514.94, 478927.54, 506631.75, 501553.74, 451990.81, 529673.21, 516752.91, 484807.11, 500183.56, 500662.21, 471349.12, 461699.08, 503307.78];493957.981875;20364.40078152402
16950;8979;4;16;[496599.84, 475653.71, 485237.03, 499118.2, 524380.08, 495540.96, 540087.49, 485642.98, 492706.9, 504122.24, 495989.81, 498523.36, 520779.62, 464617.1, 501147.99, 526642.27];500424.34875;19546.28994135677
16950;9579;4;16;[478060.66, 516745.42, 507884.02, 512554.18, 498397.42, 507776.7, 502229.75, 487572.22, 483194.81, 484350.19, 483685.54, 502400.34, 482589.51, 472809.03, 497831.39, 441505.88];491224.19125;18689.982723344565
17053;9693;4;16;[496298.74, 510707.59, 460078.26, 460603.57, 482919.58, 454474.25, 474194.23000000004, 493540.65, 514451.38, 508060.14, 475942.98, 492347.57, 495711.05, 479045.8, 496944.62, 552535.19];490490.975;24545.589987402072
17053;8493;4;16;[502231.88, 458028.64, 479290.49, 502195.87, 552302.3, 472473.82, 512067.47, 501052.27999999997, 501102.49, 505348.51, 479613.57, 501145.38999999996, 447807.85, 521421.84, 544472.41, 502613.76];498948.035625;27612.57136691354
17053;8558;4;16;[486625.75999999995, 447299.2, 490764.02, 462685.51, 491373.48000000004, 469059.79, 492930.85, 486941.3, 490936.47000000003, 515699.88, 455052.43, 516486.39, 481304.45, 512355.07, 495631.4, 494075.6];486826.35;20143.63033349054
17053;8526;4;16;[513558.05, 457186.57, 521335.48, 491581.54000000004, 512093.89, 472473.82, 534937.97, 501052.27999999997, 482427.8, 536450.06, 488330.29, 501145.38999999996, 492706.57, 518487.18, 531240.28, 485998.32];502562.843125;22957.017905464618
17053;8395;4;16;[511398.74, 475467.38, 492443.76, 533715.93, 500333.46, 447413.09, 497543.23, 474452.82, 504370.11, 505090.01, 496894.38, 500614.68, 519471.79, 469001.87, 518096.39, 501688.76];496749.775;21457.246049169808
17014;8395;4;16;[510413.96, 530903.71, 533350.62, 474794.9, 537169.46, 468670.19, 498883.43, 505042.29, 494329.31, 493343.06, 504173.18, 505260.16000000003, 498438.04000000004, 498050.62, 485260.66000000003, 491451.83999999997];501845.964375;19260.394364293075
17015;8395;4;16;[492446.22, 487493.05, 505231.79, 494596.9, 483413.52, 527026.82, 497920.2, 461209.51999999996, 475781.82, 454345.58999999997, 531259.63, 483963.64, 506035.24, 496480.79, 494946.37, 469613.16];491360.26625;20805.766236366904
17015;9595;4;16;[494383.76, 504816.64, 500217.66, 488507.67, 482122.01, 457400.99, 490863.89, 491657.36, 461946.47, 515822.08, 472834.15, 497542.51, 496476.3, 474641.4, 515401.91, 475224.50999999995];488741.206875;17117.26921191373
17498;8412;4;16;[516824.71, 514376.43999999994, 527104.02, 518223.82, 492701.88, 454320.67, 443218.67000000004, 495283.56, 507077.1, 506203.08, 496021.74, 508205.21, 529297.36, 464437.6, 493393.43, 489079.39];497235.5425;24870.440887208653
17067;8364;4;16;[488585.16, 517793.97, 475656.78, 524184.22, 471738.06, 505916.59, 504331.41, 515142.13, 507471.03, 508349.26, 494955.83999999997, 499290.75999999995, 448596.31, 469254.25, 507317.73, 458471.19];493565.918125;22451.61831142993
17785;8496;4;16;[516789.67, 543461.6, 479224.7, 490389.43, 502455.1, 506924.31, 495981.49, 512297.83999999997, 498214.61, 505802.55, 528348.2, 510601.63, 511944.61, 497239.57, 492880.14, 478842.19999999995];504462.353125;16731.30396135448
17762;8453;4;16;[518486.5, 506014.13, 530065.09, 474678.21, 533963.94, 503480.52999999997, 463936.82, 520172.54000000004, 508114.21, 502327.51, 450967.12, 490491.12, 496161.38, 530718.34, 541626.71, 518571.43];505610.97375;25683.16514245413
17612;8453;4;16;[510700.76, 466958.91, 489173.77, 467023.65, 474114.87000000005, 508818.01999999996, 521688.45, 527729.22, 495592.03, 457923.67, 502361.5, 475317.1, 510108.8, 496205.43, 503220.89, 469632.27];492285.58375;21446.98423744276
17531;8384;4;16;[509416.39, 486171.1, 468972.09, 511580.5, 495556.24, 516589.36, 496442.53, 463349.71, 505487.67, 482726.65, 538367.98, 502705.28, 520759.06, 470142.83, 497810.38, 524254.78];499395.784375;21205.56464900033
17531;8534;4;16;[504334.46, 513075.20999999996, 535554.62, 472157.62, 524401.49, 481214.6, 484555.16, 509793.22, 453985.68, 511469.08, 542046.67, 498586.08, 502391.1, 469019.44, 480150.97, 515356.05];499880.715625;24665.37130588253
17712;8653;4;16;[470206.44, 456360.52, 533363.3, 471107.04, 489831.73, 527011.8700000001, 490038.74, 493579.84, 472305.1, 512858.51, 521145.51, 495220.09, 486614.8, 478744.89, 547409.19, 544996.13];499424.60625;28300.4255442698
17562;8653;4;16;[461997.49, 449890.82, 460024.56, 485792.46, 462664.55, 495747.87, 529921.06, 468743.25, 514979.21, 508557.36000000004, 504694.75, 495028.37, 485527.03, 518783.89, 480634.25, 503956.51];489183.964375;23755.48483767009
17943;8628;4;16;[533983.09, 494750.76, 501042.46, 467440.96, 502477.47, 493467.73, 508654.52, 464916.14, 510663.34, 466698.06000000006, 486296.65, 503669.23, 491458.44, 509514.05, 525160.69, 484066.11];496516.23125;19796.259616243948
17804;8584;4;672;[516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93, 516264.48, 489349.75, 540578.41, 528606.67, 516281.58, 493724.25, 499627.06999999995, 491253.77999999997, 493261.35, 508711.84, 497770.57, 509622.68, 496983.18, 499438.35000000003, 504203.01999999996, 535043.93];507545.056875;15396.52827337777
